Episode,Start_X,Start_Y,Start_Z,Target_X,Target_Y,Target_Z,Total_Reward,Collisions,Steps,Navigation_Time,Path_Length,Obstacle_Avoidance_Count,Final_Distance,Success
1,-4.725540637969971,13.800332069396973,-2.0,-34.28661346435547,-24.24076271057129,-2.0,-66165.08511272007,0,400,449.9695711135864,246.18697486817837,0,71.38359832763672,0
2,-28.890249252319336,-3.7087602615356445,-2.0,19.384292602539062,5.572919845581055,-2.0,-608.3089354660362,1,74,121.4518051147461,67.3163913488388,7,3.7437431812286377,0
3,20.939470291137695,-10.156365394592285,-2.0,49.47943878173828,19.26361846923828,-2.0,-195.6143008828163,1,3,11.239920377731323,2.897484600543976,3,39.427818298339844,0
4,-27.53631591796875,2.218726396560669,-2.0,10.596576690673828,-0.16205884516239166,-2.0,-1214.1456982964278,0,57,91.25599074363708,53.403475016355515,0,0.7953006029129028,1
5,19.37809944152832,-18.52154541015625,-2.0,58.40867614746094,-29.74176025390625,-2.0,-206.17617681980133,1,5,5.8955605030059814,3.8171246349811554,4,37.33582305908203,0
6,77.5700912475586,-9.739958763122559,-2.0,77.25411224365234,-47.3370475769043,-2.0,-207.3942625594139,1,4,5.740015506744385,3.0910531282424927,1,37.072715759277344,0
